filename,text,duration_s,source_file
Anambra_0002_0098.wav,mànà ó sìtè kwèrè nà étú ésì wèé nọ̀rọ́,1.6,Anambra_0002
Anambra_0002_0100.wav,mànà ọ́ bụ́rụ́ ónyé áhụ̀ ókènyè,1.06,Anambra_0002
Anambra_0002_0102.wav,mànà ónyé áhụ̀ áwábèghị̀ ọ́jị́ ụ̀tụ́tụ̀,1.32,Anambra_0002
Anambra_0002_0104.wav,ónyé áhụ̀ ágághị́ ènyé ókènyè áhụ̀ ọ́jị́ kà ọ́ wáā,2.1,Anambra_0002
Anambra_0002_0106.wav,màkànà ọ̀ wábèghị̀ ọ́jị́ ụ̀tụ́tụ̀,1.14,Anambra_0002
Anambra_0002_0110.wav,ọ́ sọ́ yá yá bụ̀rụ̀ nwátà màkànà ónyé nwé ónyé bụ́ dí búụ́lọ̀,2.56,Anambra_0002
Anambra_0002_0112.wav,gà àwá gódú ọ́jị́ kpéé ékpéré bé yá,1.54,Anambra_0002
Anambra_0002_0116.wav,yá bụ́ ị́wá ọ́jị́ ụ̀tụ́tụ̀ wèrè ọ́jị́ áhụ̀ kpéé ékpéré kpọ́kùó Chúkwú,2.02,Anambra_0002
Anambra_0002_0118.wav,ọ̀ gághị̀ é wèrè ọ́jị́ áhụ̀ nyé ónyé bị́áránụ̄ màkànà ọ́ bụ̀ ókènyè,2.34,Anambra_0002
Anambra_0002_0120.wav,ókènyè ọ́ sọ̀rọ̀ yá ónyé áhụ̀ ónyégódú yá ónyé áhụ̀ gà àgwá yá sí yá,2.52,Anambra_0002
Anambra_0002_0124.wav,gị́ wàá ọ́jị́ ụ̀tụ́tụ̀ ná ọ́ gị́ kà ó rùrù,1.02,Anambra_0002
Anambra_0002_0126.wav,étú á kà ányị́ sì èmé yá mà ọ́ bụ́rụ́ nà m̄m̄ ọ́ bụ́rụ́ bị̀árà bé íbè yá,3.02,Anambra_0002
Anambra_0002_0132.wav,nọ̀kọ́ọ̄ nà zùzùgbé zùgbé,1.52,Anambra_0002
Anambra_0002_0134.wav,ébé áchọ̀rọ̀ ímé m̀mèm̀mé,1.62,Anambra_0002
Anambra_0002_0136.wav,màọ́bụ̄ íhé émúmé ó nwèrè íké bụ́rụ́ émúmé ị́lụ́ nwáányị̀,2.18,Anambra_0002
Anambra_0002_0140.wav,étú ányị́ sì àwá ọ́jị́ ágà éwètá ọ́jị́,1.6,Anambra_0002
Anambra_0002_0142.wav,ǹké ọ́jị́ bụ̀ ḿkpụ́rụ́ ósísí ńdị́ Ìgbò nà ènyé ńsọ́pụ̀rụ́ híńné,2.48,Anambra_0002
Anambra_0002_0152.wav,ónyé wétéré ọ́jị́ áhụ̀ gà èbú ụ́zọ̀ nyé yá,1.64,Anambra_0002
Anambra_0002_0154.wav,gósí yá ónyé yá nà yá bụ̀ nwáńné,1.22,Anambra_0002
Anambra_0002_0156.wav,ónyé yá ónyé yá kàrà bụ́rụ́ nwáńné,1.16,Anambra_0002
Anambra_0002_0158.wav,ónyé áhụ̀ yá nà yá kàrà bụ́rụ́ nwáńné,1.3,Anambra_0002
Anambra_0002_0160.wav,àgbàkọ́zíē ónyé ọ́zọ́ yá nà há sòkwàrà bụ́rụ́ nwáńné ó nwèrè íké bụ́rụ́ ọ́ bụ́rụ́ ná ónyé ógbè ọ́zọ́,4.26,Anambra_0002
Anambra_0002_0162.wav,ọ́ bụ́rụ́ ónyé sí ná ógbè ọ́zọ́,1.1,Anambra_0002
Anambra_0002_0164.wav,ọ́ gà àmá nà mà ànyị́ nà ńdị́ ógbé á kèdụ́ ógbènyè ńdị́ ànyị́ nà há nwèrè ḿmékọ́tá,3.34,Anambra_0002
Anambra_0002_0168.wav,ónyé áhụ̀ yá nà yá bụ̀ nwáńné ánà ènyé ọ́jị́ nà nwáńné nà nwáńné,2.54,Anambra_0002
Anambra_0002_0170.wav,ò nwé kwághị́ ọ̀ bụ́ghị́ ó wèrè yá nyégódú nwáńné yá màkà ọ́ gà èzígódú nwáńné yá,3.4,Anambra_0002
Anambra_0002_0172.wav,ọ́ wụ́rụ́ nà ófú ńné jì ányị́ níílé,1.42,Anambra_0002
Anambra_0002_0174.wav,bụ́rụ́ ụ́mụ̀ nwóké ànághị̀ èzíkwá nwányị̀ ọ́jị́ ànághị́ ègósí nwányị̀ ọ́jị́,1.5,Anambra_0002
Anambra_0002_0177.wav,ọ́jị́ íhé m̄ nà èkwú m̄ ná èkwú yá,1.54,Anambra_0002
Anambra_0002_0178.wav,ọ́jị́ m̄ nà ánà égósí bụ́ nwóké kà,1.96,Anambra_0002
Anambra_0002_0186.wav,íhé m̄ gà èmé bụ́ m̄ wètá ọ́jị́ á gósí únù sí,1.26,Anambra_0002
Anambra_0002_0188.wav,lèkwánụ̀ ọ́jị́ éwétéróó lèkwánụ̀ ọ́jị́ m̄ nà ènyé ńdị́ à wèrèzíē ọ́jị́ nyé,3.04,Anambra_0002
Anambra_0002_0190.wav,ọ́ wụ́rụ́zíē nà égòsìrì ọ́jị́ gị́ márá nà ńgị́ā gị́ sí há lèkwánụ̀ ọ́jị́,2.08,Anambra_0002
Anambra_0002_0200.wav,ò gósí nà há,1.04,Anambra_0002
Anambra_0002_0202.wav,è sízíé ébé á hụ́áhụ́ ónyé ọ́zọ́ ụ́nụ̀ nà yá mètụ̀tàrà nọ́ ǹsó è nyékwá yá ọ́jị́,2.66,Anambra_0002
Anambra_0002_0204.wav,étú á kà ágà èsí nyé gídé óōō jọ́sàwázíē gásàwázíē,3.04,Anambra_0002
Anambra_0002_0206.wav,gátèwá áká ńdị́ únú nà há ábụ́ chághị́ nwáńné híńné màná ónyé méé ónyé é nyèrè yá ákpọ́ọ́ ónyé yá nà yá wụ̀ nwáńné,7.02,Anambra_0002
Anambra_0002_0208.wav,ónyé é nyèrè yá ákpọ́ọ́ ónyé yá nà yá wụ̀ nwáńné,1.62,Anambra_0002
Anambra_0002_0210.wav,màọ́bụ̄ ónyé yá nà yá ó nwèrè íké bụ́rụ́ nwá dí àlà màọ́bụ̄ bụ́rụ́ ụ́zọ́ ọ́bụ́là ètú á kà Ọ́jí á gà èsí gágíde óō gárúō,2.6,Anambra_0002
Anambra_0002_0214.wav,ágà èsi áhụ́ etu áhụ̀ ọ́jị́ áhụ̀ sírí gáā,1.36,Anambra_0002
Anambra_0002_0218.wav,á gà èsí étú áhụ̀ ónyé áhụ̀ sìrì bị́ā ọ́ bụ́rụ́ ónyé kà é nyèrè yá,1.66,Anambra_0002
Anambra_0002_0222.wav,ónyé èwè tákwá wéchìghá nyé ónyé á,1.48,Anambra_0002
Anambra_0002_0224.wav,ónyé èwé chìghátá nyé ónyé á ónyé èwéchìghátá nyé ónyé á,2.44,Anambra_0002
Anambra_0002_0228.wav,é nwèrè íké nyé ọ́jị́ áhụ̀ yá wụ́rụ́ nà mụ́ àwágó ọ́jị́ ụ̀tụ́tụ̀ é mèrè nwánné m̄ bụ́ ónyé tọ́rọ́ m̄,3.42,Anambra_0002
Anambra_0002_0234.wav,màkà ọ́ wụ́ ényé gị́ yá ó gòsìrì nà mụ́ ánághị́ ènyé yá ńsọ́pụ̀rụ́,2.34,Anambra_0002
Anambra_0002_0236.wav,íhé m̄ gà èmé bụ̀ m̄ wèré ọ́jị́ áhụ̀ sí yá nà áwágó m̄ ọ́jị́ ụ́tụ́tụ̀,1.84,Anambra_0002
Anambra_0002_0248.wav,ọ́jị́ nà àgbà ná íbé ná íbé,1.04,Anambra_0002
Anambra_0002_0252.wav,ọ́jị́ nwèrè íké gbáā,1.4,Anambra_0002
Anambra_0002_0254.wav,é kwúgó m̄ nà ànághị́ àtá ọ́jị́ gbárá àbụ́ọ̄ àtá,1.16,Anambra_0002
Anambra_0002_0262.wav,yá bụ́ íhé gósírí nà ányị́ gà ànọ́tèáká,1.04,Anambra_0002
Anambra_0002_0276.wav,ákwụ̀kwà bụ́ íhé éjì èsí ńlí,1.5,Anambra_0002
Anambra_0002_0278.wav,tínyé yá ébé á tínyé yá ébé á tínyé yá ébé á,1.44,Anambra_0002
Anambra_0002_0284.wav,ékwú ákwụ̀kwà náátọ́ ìtè è sírí,1.34,Anambra_0002
Anambra_0002_0286.wav,màkànà ítínyé yá há náátọ́,1.04,Anambra_0002
Anambra_0002_0294.wav,íhé ọ́ íhé ńdị́ Ìgbò nà àhụ́ íhé gbárá àtọ́ kà íhé zúrú èzù,1.96,Anambra_0002
Anambra_0002_0296.wav,ọ́ wụ́rụ́ ánọ́ ọ̀ sị́ nà ọ́ sị̀ nà ànyị́ gà ánọ̀,2.0,Anambra_0002
Anambra_0002_0298.wav,ọ́ wụ́rụ́ ísé àsị́ nọ́ ọ́jị́ ọ̀mụ̀mụ̀,1.2,Anambra_0002
Anambra_0002_0302.wav,á márá nà ọ́jị́ á bụ̀,1.76,Anambra_0002
Anambra_0002_0308.wav,mànà ọ́ gbázíé ị̀sáá ọ̀ bụ́rụ́ ọ́jị́ áhụ̀ gbáá àsáá,2.4,Anambra_0002
Anambra_0002_0310.wav,éh ágà èdówékwá ọ́jị́ áhụ̀,1.0,Anambra_0002
Anambra_0002_0316.wav,yíé nà ágà àbị́ā bé ónyé áhụ̀ màkànà ọ́jị́ gbárá àsáá,2.54,Anambra_0002
Anambra_0002_0322.wav,wétéré ọ́jị́ gbárá àsáá,1.08,Anambra_0002
Anambra_0002_0330.wav,èdébé ọ́jị́ áhụ̀ éh kwúó m̀bọ́sị̀ ọ́ gà àbị́ā nyé há ńlí màkànà ọ́jị́ áhụ̀ áwụ́ghụ̀ ọ́jị́ ná ápụ̀tá nà ǹkị́tị́ ó nwèrè íké ị́pụ̀tà,4.9,Anambra_0002
Anambra_0002_0338.wav,ànághị́ èmécházị́ íhé níílé á,1.98,Anambra_0002
Anambra_0002_0340.wav,mànà nà m̀gbè gbóó ètú áhụ̀ kà ọ́ dị̀,1.1,Anambra_0002
Anambra_0002_0342.wav,ọ́jị́ gbáá àsáá ánà ànárá yá gwá ónyé áhụ̀ sị́ yá há,3.28,Anambra_0002
Anambra_0002_0344.wav,ná òkwūzíé ụ́bọ̀chị̀ gá ádị́rị́ yá ḿmá ò síé ńlí wètéré ànyị́ màkànà íhé bụ́ ọ́jị́ ọ́jị́ ọ̀mụ́mụ́,3.5,Anambra_0002
Anambra_0002_0348.wav,há ná èrízí yá àná àgọ́ àná àgọ́ ńnúkwú,1.44,Anambra_0002
Anambra_0002_0354.wav,éjì ọ́jị́ èkpé èkpéré màkà,1.04,Anambra_0002
Anambra_0002_0356.wav,àbị́ā ná ị́wá ọ́jị́ áhụ̀ ágà èkpé èkpéré,1.1,Anambra_0002
Anambra_0002_0360.wav,àwa ọ́jị́ ánwà ágà èkpé èkpéré,1.06,Anambra_0002
Anambra_0002_0364.wav,túpú ị̀wáá yá ì wèlíé ọ́jị́ élú kpọ́kùó Chúkwú,1.32,Anambra_0002
Anambra_0002_0368.wav,ééh ádị́ná àsị́ nà,1.24,Anambra_0002
Anambra_0002_0372.wav,ànyị́ wụ́ ńdị́ ḿmádụ̀ àtáá yá ná íbé,1.18,Anambra_0002
Anambra_0002_0388.wav,ásị̀ nà ónyé ényèrè ónyé ná áwá ọ́jị́ gà àdọ́ àlà áká ná ńtị̀,3.32,Anambra_0002
Anambra_0002_0390.wav,é jì ọ́jị́ àdọ́ àlà áká ná ńtị̀,1.22,Anambra_0002
Anambra_0002_0392.wav,wèrè yá ná àkpọ́kù ńdị́́ị́,1.66,Anambra_0002
Anambra_0002_0394.wav,ńdị́ nwụ́rụ́ ànwụ́ nà ńdị́ nọ́ ńdụ̀,1.04,Anambra_0002
Anambra_0002_0396.wav,nọ́ màkànà ńdị́ Ìgbò kwènyèrè nà ńdị́ dị́ ńdụ̀ nà nwụ́rụ́ ànwụ́ nà èmékọ́rị́tá,2.44,Anambra_0002
Anambra_0002_0400.wav,mà ńdị́ ìchíē mà ńdị́ ọ́zọ́,1.56,Anambra_0002
Anambra_0002_0404.wav,kpéé èkpéré màkà ọ̀ dị̀ ḿmá èzínàụ́lọ̀ màkà ọ̀ dị̀ ḿmá ńdị́ bị́áránụ́,2.44,Anambra_0002
Anambra_0002_0410.wav,ánà èkwékwá ùkwé ńdị́ bèkéè nà àkpọ́ yá àmén,1.54,Anambra_0002
Anambra_0002_0414.wav,m̀gbè óchíè íhé ánà àkpọ́ yá rị̀gháà,2.2,Anambra_0002
Anambra_0002_0416.wav,rị̀gháà màọ́bụ̀ ìséé kà ọ́ dị̀ kị́táà,2.2,Anambra_0002
Anambra_0002_0418.wav,ị́gháá íhé ọ́ pụ̀tàrà wụ́ émèm̄,1.18,Anambra_0002
Anambra_0002_0426.wav,íhé á bụ́kwánụ́ étúú ànághị́ égōsí nwányị̀ ọ́jị́,3.16,Anambra_0002
Anambra_0002_0430.wav,ḿmádụ̀ ànághị́ àwụ́kwánụ́ nwátà nwányị̀ bàtá bé yá,2.02,Anambra_0002
Anambra_0002_0432.wav,yá jéé wètá ọ́jị́ chééré yá,1.16,Anambra_0002
Anambra_0002_0436.wav,ị́ gághị̀ éwètá ọ́jị́ chééré nwányị̀,1.38,Anambra_0002
Anambra_0002_0452.wav,sị́ yá ná ọ́ sọ́rọ̀ hụ̀ yá ọ́jị́ ọ̀ sị́ yá kèé kà ọ́ gà èsí sọ̀rọ́ yá ọ́jị́,2.14,Anambra_0002
Anambra_0002_0454.wav,wèé lézíé ányá wèé jụ́ọ́ yá nwátà,1.06,Anambra_0002
Anambra_0002_0456.wav,ónyé áhụ̀ nwátàkị́rị́ áhụ̀ ísèpụ̀ ná áká,1.06,Anambra_0002
Anambra_0002_0462.wav,ọ́jị́ áhụ̀ ó wètèrè bụ́ màkà nwátàkị́rị́ áhụ̀ dị́ áfọ̀ náábụ̀,1.6,Anambra_0002
Anambra_0002_0464.wav,ọ̀ bụ́ghọ́ màkà ńnéē ókènyè kpọ́ yá éh nwányị̀ kpọ́ yá wèé bị́á,2.8,Anambra_0002
Anambra_0002_0470.wav,íjí gósí nà ọ́ yá nà yá,1.36,Anambra_0002
Anambra_0002_0476.wav,ànághị́ égōsi nwányị̀ ọ́jị́ ànághị́ èzí nwányị̀ ọ́jị́,1.1,Anambra_0002
Anambra_0002_0478.wav,ónyé wácháá ọ́jị́ ánà ètú yá áhà,1.4,Anambra_0002
Anambra_0002_0491.wav,#e e,7.42,Anambra_0002
Anambra_0002_0498.wav,étú ésì èbú yá ị́lụ́ nwányị̀ bụ̀ nụ̄,1.52,Anambra_0002
Anambra_0002_0502.wav,nwóké àná ètó nwányị̀ àná ètó,1.08,Anambra_0002
Anambra_0002_0504.wav,é nwèrè ébé ásị̀ nà nwá tórúō ònyé mụ̀ nwá àgbọ́ghọ̀ àná ètó éhm̄ tófèé ó rúté ó nwèrè m̀gbè ọ́ nà àbụ́ ònyé mụ̀ àná àjụ́ yá ònyé mụ̀ gị émécháā na ìkpéázụ̄,1.0,Anambra_0002
Anambra_0002_0528.wav,nwóké nwèrè íké kà m̄ bídó nà ǹkè nwóké,1.42,Anambra_0002
Anambra_0002_0530.wav,ó nwèrè íké chọ́ọ́ íjé chọ́ọ́ nwányị̀ yá nà yá gà èbí,1.46,Anambra_0002
Anambra_0002_0532.wav,ọ̀ chọ́ọ́ íjé chọ́ọ́ nwányị̀ yá nà gà èbí yá àgwá ńnà,1.56,Anambra_0002
Anambra_0002_0534.wav,ńnà yá sí yá lèkwé íhé yá nà àkwádó,1.7,Anambra_0002
Anambra_0002_0536.wav,ónyé áhụ̀ ná áchọ́ kà,1.2,Anambra_0002
Anambra_0002_0538.wav,ó kwúó nà yá érúgó ógó ị́lụ́ nwányị̀,1.72,Anambra_0002
Anambra_0002_0540.wav,é nwèrè étú ńnà sì èmé yá m̀gbè áhụ̀,1.24,Anambra_0002
Anambra_0002_0550.wav,ọ́ bụ́rụ́ nà òtígbúghị́ ézì á ị́ mànà ézì nà èmé ísí íké,1.64,Anambra_0002
Anambra_0002_0554.wav,ọ́ bụ́ghị́ ébé ásị̀ yá í nwèrè íké wụ́ọ́ yá áhụ̀ táá táá,1.56,Anambra_0002
Anambra_0002_0556.wav,áwụ́cháá yá áhụ̀ ò jéé dànyé nà pọ̀tọ̀pọ́tọ́ ébé ní ò wèrè ǹsị́ mézùó ònwé yá áhụ̀,1.0,Anambra_0002
Anambra_0002_0558.wav,só m̀gbè áhụ̀ ánà àkpá wèrè ézì nyé ónyé á,1.68,Anambra_0002
Anambra_0002_0562.wav,kà ọ́ zụ̀ọ́ ńnà yá nwèrè íké nyé yá ézì kà ọ́ zụ̀ọ́,1.9,Anambra_0002
Anambra_0002_0564.wav,ọ́ bụ́rụ́ nà òtíbúghị́ ézì áhụ̀ túpú ézì áhụ̀ à nà ètó,2.14,Anambra_0002
Anambra_0002_0566.wav,gị́ márá ọ̀ gà ézènwú ńsògbú ná ésí ná áká nwányị̀ ápụ̀tá,3.16,Anambra_0002
Anambra_0002_0568.wav,mànà ọ́ bụ́rụ́ nà òtíbúghị́ ézì ì márá nà ọ́ gághị́ ètígbú nwányị̀ ọ́ gà ànụ́,2.44,Anambra_0002
Anambra_0002_0570.wav,òtù ńdị́ Ìgbò sì wèé méé yá m̀gbè áhụ̀ ò rúzíé m̀gbè áhụ̀ nwóké á márá nà nwá yá étórúgó ị́lụ́ nwányị̀ wèé kọ́wázíé gwábázíá yá jụ́bázíé ájụ̀jụ́ ásị̀ yá jèbé jụ̀bá ájụ̀jụ́,2.58,Anambra_0002
Anambra_0002_0576.wav,jụ́bázíé ájụ̀jụ́ ásị̀ yá jèbé jụ̀bá ájụ̀jụ́,1.5,Anambra_0002
Anambra_0002_0578.wav,nà m̀gbè áhụ̀ ọ́ gà ná èléghárị́ ányá,1.14,Anambra_0002
Anambra_0002_0580.wav,ọ́ fụ́ ụ́mụ̀ nwányị̀ ányá yá ágághị́ ápụ̀,1.12,Anambra_0002
Anambra_0002_0584.wav,chọ́ọ́ nwányị̀ ányá rùrù àlà màkà,1.34,Anambra_0002
Anambra_0002_0588.wav,é nwè ńdị́ ányá dị̀ ná élú nà ńdị́ ányá rùrù àlà,1.34,Anambra_0002
Anambra_0002_0590.wav,ó nwèrè ńdị́ ànághị́ èlérú ányá n’íhé ánà èmé ná ụ́lọ̀,1.72,Anambra_0002
Anambra_0002_0592.wav,màkànà ò nwéghị ónyé ná áchọ́ ónyé ọ́ gà àbụ́,1.58,Anambra_0002
Anambra_0002_0602.wav,nwóké ágághị́ àchọ́ ónyé ọ́ gà èdébé ná ụ́lọ̀ ọ́ pụ̀ọ́,1.72,Anambra_0002
Anambra_0002_0610.wav,yábụ̀ ọ́ gà ná èlé ányá márá ónyé ọ́ gà bụ́,1.62,Anambra_0002
Anambra_0002_0612.wav,é méé ọ̀ dábàrá yá nà yá,1.18,Anambra_0002
Anambra_0002_0614.wav,ééh ọ́ bụ́rụ́ nà ọ́ chọ́tázíé ónyé áhụ̀,1.78,Anambra_0002
Anambra_0002_0620.wav,ágà èbídózíé jụ́bá ájụ́jụ́ nwányị̀ I mean àjụ́bá ájụ́jụ́,2.72,Anambra_0002
Anambra_0002_0622.wav,ájụ́jụ́ gbàsárá èzínàụ́lọ̀ áhụ̀,1.7,Anambra_0002
Anambra_0002_0626.wav,ètù nwányị̀ sì àkpá àgwà gị́ mátá ị́ mátàghàrá ètú ńné yá sì àkpá àgwà ó ótú áhụ̀ kà nwá yá gà èsi kpáá àgwà,1.08,Anambra_0002
Anambra_0002_0630.wav,yábụ̀ ónyé áhụ̀ gà ná ájụ́ kédụ́ ńné yá ò sí èbéē,1.84,Anambra_0002
Anambra_0002_0634.wav,àná àjụ́ árá ọ̀ dị̀ bé há,1.32,Anambra_0002
Anambra_0002_0636.wav,àná àjụ́ kà ámátá mà árá ọ̀ dị̀ bé há,2.02,Anambra_0002
Anambra_0002_0638.wav,ísí ḿgbáká ọ̀ dị̀ bé há,1.26,Anambra_0002
Anambra_0002_0652.wav,ò nọ́kàtá ò mékányé òfú íhé ị̀ ná àjụ́ mà ọ́ nyánwà mèrè íhé á émécháá ònwétá ònwé yá,2.68,Anambra_0002
Anambra_0002_0662.wav,ébé ńné yá sì kà é wèé márá étú,1.38,Anambra_0002
Anambra_0002_0664.wav,étú ébé áhụ̀ ńné yá sì,1.02,Anambra_0002
Anambra_0002_0666.wav,ò nwèrè ńsògbú ánà ènwébú ébé á túpú ọ̀ bị́á,1.28,Anambra_0002
Anambra_0002_0668.wav,kà ọ̀ gà àbụ́ m̀gbè ónyé á gà èbírí ọ̀ márá nà,1.86,Anambra_0002
Anambra_0002_0672.wav,ọ̀ kpọ́tághị́ nwányị̀ ná íhé ọ́ hụ́ghị́ nwányị̀ sọ̀ọ́sọ̀ nà ọ́ hụ̀rụ̀ nwányị̀ jéé kpọ́rọ́ yá,3.08,Anambra_0002
Anambra_0002_0674.wav,hụ́ nà ọ́ jụ̀rụ̀ ézígbóté ájụ̀jụ́,1.16,Anambra_0002
Anambra_0002_0676.wav,m̀gbè íhé ńdị́ níílé dábàchàrà,1.18,Anambra_0002
Anambra_0002_0678.wav,m̀gbè íhé ńdị́ níílé dábàchàrà,1.06,Anambra_0002
Anambra_0002_0680.wav,ágà àchọ́kwá ị́má èzínáụ́lọ̀ áhụ̀ kà há sì àkpá àgwà,1.16,Anambra_0002
Anambra_0002_0682.wav,hà àbụ̀ ńdị́ ná álụ̀ óké ọ̀gụ̀,1.04,Anambra_0002
Anambra_0002_0684.wav,hà àbụ̀ ńdị́ hụ́,1.0,Anambra_0002
Anambra_0002_0686.wav,nwóké ánà ètí nwányị̀ íhé,1.04,Anambra_0002
Anambra_0002_0694.wav,ńgwá ágà m̄ èjé íhé ọ́zọ́ ágà èmé íjé kụ́ọ́ áká,1.56,Anambra_0002
Anambra_0002_0698.wav,ónyé áhụ̀ ga ègóró íhé wèrè íhé dị́kà àkpá dị́ òtú á,2.1,Anambra_0002
Anambra_0002_0704.wav,párá mà àchị̀chà,1.04,Anambra_0002
Anambra_0002_0706.wav,mà ákị́ óyìbó,1.04,Anambra_0002
Anambra_0002_0710.wav,nà íhé ńdị́ ọ́zọ́ ọ́ gà ètínyé ọ́ gà èjí,2.1,Anambra_0002
Anambra_0002_0712.wav,ọ́ gà ènyé nwányị̀ áhụ̀ ọ́ nà àgá ọ́ nà àchọ́ ị́lụ́,1.72,Anambra_0002
Anambra_0002_0714.wav,ó jérúó ébé áhụ̀ á nà àkpọ́ ọ́ gà àgwá ńdị́ áhụ̀ nà yá gà àbị́ā á nà àkpọ́ yá ị́kụ́ áká nwányị̀,2.26,Anambra_0002
Anambra_0002_0724.wav,nà ónyé dị́ ótú á dị́ ótú á dị́ ótú á dị́ ótú á dị́ ótú á yá hụ̀rụ̀,1.28,Anambra_0002
Anambra_0002_0726.wav,ó nwèrè íké ágághà àdị́ ná àkpọ́ ókwū áhà,1.32,Anambra_0002
Anambra_0002_0730.wav,é nwèrè íké sí nà é nwèrè nnọ́ọ́,1.14,Anambra_0002
Anambra_0002_0738.wav,ná yá sì kà yá márá kà yá lérúō ányá,1.6,Anambra_0002
Anambra_0002_0740.wav,nà éé éé nà ọ́ kwánụ́ yá kà yá jì wèé bị́á,3.2,Anambra_0002
Anambra_0002_0746.wav,èbídózíé ágázíé nọ́tá,1.38,Anambra_0002
Anambra_0002_0748.wav,ńdị́ bé há nwányị̀ ánwà,1.38,Anambra_0002
Anambra_0002_0754.wav,étú hà sí é sìrì jụ̀ọ́ àsè màkà ńdị́,1.52,Anambra_0002
Anambra_0002_0760.wav,mà è nwèrè ńsògbū ńdị́ áhụ̀ nwóké á ọ̀ bụ̀ ónyé ọ̀ bụ̀ ńdị́ ná ághụ̀ árá,3.0,Anambra_0002
Anambra_0002_0762.wav,ọ̀ bụ̀ ńdị́ ná énwé íhé ọ́kpákị́,1.06,Anambra_0002
Anambra_0002_0766.wav,kà há wèé mátá,1.04,Anambra_0002
Anambra_0002_0772.wav,gwá há nà ágà àgbá ḿmányá,1.0,Anambra_0002
Anambra_0002_0774.wav,ḿmányá á nà àdá àgbá bụ̀ ḿmányá ízù náátọ́,1.58,Anambra_0002
Anambra_0002_0780.wav,ágà èbú ụ̀zọ̀ gbáá ḿmányá ímé ụ́lọ̀,1.3,Anambra_0002
Anambra_0002_0782.wav,ḿmányá ímé ụ́lọ̀ nà àbụ́ ḿmányá ńdị́,1.68,Anambra_0002
Anambra_0002_0790.wav,ụ́mụ́ nwóké áhụ̀ nwèrè íké zùó ànọ́ ó nwèrè íké zùó ísé,2.42,Anambra_0002
Anambra_0002_0794.wav,yá kà ánà akpọ yá ḿmányá ímé ụ́lọ̀,1.58,Anambra_0002
Anambra_0002_0800.wav,ágà àgbá yá ḿmányá ímé ụ́lọ̀ kà ánà àkpọ́ yá,1.22,Anambra_0002
Anambra_0002_0802.wav,ágbá cháá ḿmányá ímé ụ́lọ̀ ánwà,1.26,Anambra_0002
Anambra_0002_0806.wav,ágàghị ésò nwóké wèé láá,1.06,Anambra_0002
Anambra_0002_0808.wav,nwányị̀ m̀bọ́sị̀ áhụ̀ á bị́árá kụ́ọ́ áká nwányị̀ ágàghị́ ésò nwóké láá,2.2,Anambra_0002
Anambra_0002_0810.wav,ụ́bọ̀sị̀ ágbàrà ḿmányá ímé ụ́lọ̀ ágàghị ésò nwóké láá,1.06,Anambra_0002
Anambra_0002_0814.wav,ágà àbị́ākwá gbáá ḿmányá ízù náátọ́,1.48,Anambra_0002
Anambra_0002_0816.wav,ḿmányá ízù náátọ́ ágà àgbákọ́tá yá ọ́nụ́ mà tụ́ọ́ mà ḿmányá ụ́mụ̀ńnà,2.7,Anambra_0002
Anambra_0002_0820.wav,íhé éjì àkpọ́ yá ḿmányá ízù náátọ́ bụ́,1.38,Anambra_0002
Anambra_0002_0822.wav,nà nwányị̀ gè ágbácháá ḿmányá ánwà,1.98,Anambra_0002
Anambra_0002_0824.wav,nwányị̀ gà ésò nwóké wèé láá,1.34,Anambra_0002
Anambra_0002_0826.wav,nọ̀ọ́ ébé nwóké ízù náátọ́,1.16,Anambra_0002
Anambra_0002_0828.wav,ótù ízù bụ̀ àbàlị̀ ànọ́,1.76,Anambra_0002
Anambra_0002_0838.wav,ógè áhụ̀ kà nwóké áhụ̀ gà ná èdúnyé yá ózí nà bé yá nà,1.74,Anambra_0002
Anambra_0002_0840.wav,dúnyé yá ózí ọ̀ ná áhụ̀ àgwà ọ́ nà àkpá,2.3,Anambra_0002
Anambra_0002_0842.wav,ná áhụ̀ étú ó sì èmékọ́nyéré,1.94,Anambra_0002
Anambra_0002_0844.wav,ńdị́ ị́ị́ị́,1.16,Anambra_0002
Anambra_0002_0846.wav,ọ́ bị́árá ó ọ́ bị́árá bé há ná èlé ńdị́,1.72,Anambra_0002
Anambra_0002_0850.wav,ọ́ ná èlé há há àná èlé yá,1.06,Anambra_0002
Anambra_0002_0852.wav,ọ́ ná étú ó sì,1.18,Anambra_0002
Anambra_0002_0858.wav,ọ́ bụ́rụ́ ónyé ànághị́ èjé ózí,1.08,Anambra_0002
Anambra_0002_0862.wav,íhé ḿmányá ízù náátọ́ á ánà àgbá bụ́,1.8,Anambra_0002
Anambra_0002_0864.wav,kà ámárá étú nwányị̀ sị̀,1.78,Anambra_0002
Anambra_0002_0868.wav,m̀gbè áhụ̀ kà nwányị̀ áhụ̀ gà àbị́ā ná ámụ̀kwá nwóké ọ́ bị́árá bé yá,2.26,Anambra_0002
Anambra_0002_0870.wav,kà ọ́ gà ná èmé ónyé ọ́hụ́rụ́ ónyé ọ́hụ́rụ́,1.42,Anambra_0002
Anambra_0002_0872.wav,mànà ńdị́ m̀gbò ńdị́ àgbà ùgbú á ádị́ghọ́ kwá èmé ónyé ọ́hụ́rụ́ ónyé ọ́hụ́rụ́,3.56,Anambra_0002
